ip,ip_risk,is_known_bad
10.166.55.26,0.332909671395006,0
10.136.94.197,0.0,0
10.168.38.48,0.22932092096523604,0
10.120.25.185,0.01454668791714453,0
10.57.103.139,0.24262721940459475,0
10.247.243.254,0.0,0
10.179.229.165,0.0,0
10.52.9.45,0.4878067217680375,0
10.99.148.14,0.3238106352013121,0
10.87.183.168,0.17923683050406658,0
10.91.214.157,0.06825133546275547,0
10.126.9.5,0.03314921648258137,0
10.153.67.48,0.29003115101770516,0
10.176.75.152,0.1812735380815308,1
10.126.31.239,0.5593294366634554,1
10.110.73.106,0.21304725599793,0
10.175.82.226,0.2617440984489067,0
10.149.217.76,0.0,0
10.208.245.133,0.17786015496457208,0
10.128.44.118,0.2853982810135972,0
10.96.188.221,0.17544285775736262,0
10.16.26.67,0.15287429328515353,1
10.114.41.103,0.3153819251230646,0
10.173.105.198,0.5529646563121979,0
10.184.222.26,0.27899387406156545,0
10.198.78.221,0.47883725669462757,0
10.235.26.195,0.37432047550375647,0
10.181.157.30,0.46687067493357015,0
10.17.89.188,0.12805601533067246,0
10.79.110.97,0.20861450100311962,0
10.143.135.52,0.20944528584706706,0
10.202.164.186,0.3592554473127952,0
10.41.55.150,0.40848256444237285,0
10.84.5.186,0.2750112382223782,0
10.149.27.92,0.42534131547517284,0
10.92.218.30,0.1373337046037254,0
10.168.250.153,0.427075510579825,0
10.75.51.180,0.45316188843717353,0
10.217.99.89,0.3854992691849327,0
10.226.161.109,0.2768339566962426,0
10.93.180.155,0.3926646664809933,0
10.191.131.56,0.07119910695230205,0
10.202.116.51,0.2896724528720417,0
10.99.12.128,0.3101020953650245,0
10.192.126.149,0.0,0
10.116.30.156,0.34491685058790417,0
10.208.103.51,0.00023625486363693105,0
10.48.2.123,0.1644163404181138,0
10.121.162.214,0.2579521918552597,0
10.181.209.152,0.10385272307343868,0
10.158.62.93,0.2665108077240636,0
10.152.102.24,0.26331139808724396,0
10.183.32.98,0.0859636721282318,0
10.159.174.75,0.36359489176486615,0
10.204.50.173,0.09716869933875363,0
10.161.130.197,0.707594874946939,0
10.99.96.3,0.22810423533387905,0
10.186.87.51,0.015741171001993487,0
10.129.172.5,0.053131646757245576,0
10.252.178.244,0.47951609293966024,0
10.29.195.0,0.16816967005630917,0
10.65.128.219,0.0,0
10.28.97.83,0.42074254942555334,0
10.245.33.167,0.16688522244438345,0
10.36.128.57,0.3806839022238703,0
10.72.3.36,0.4371132051312254,0
10.176.48.192,0.30489270776170896,0
10.96.151.121,0.7291814791370667,0
10.255.210.98,0.0,0
10.107.205.140,0.08640998494563831,0
10.129.200.117,0.19880999907920854,0
10.146.186.240,0.7022347057216243,0
10.100.162.167,0.6096004940204425,0
10.87.125.37,0.5077381734787833,0
10.196.83.44,0.09117521185081795,0
10.250.1.71,0.11449705204591404,0
10.136.246.160,0.08428799297190914,0
10.100.213.246,0.09331462239184743,0
10.134.6.153,0.5485409214551948,0
10.3.92.161,0.20124657532083123,0
10.30.222.140,0.22770036707121152,0
10.212.232.246,0.40487735738468633,0
10.206.195.134,0.0,0
10.87.25.177,0.2605291642538278,0
10.2.200.244,0.03062565426541583,0
10.17.158.29,0.1911170158883363,0
10.37.216.133,0.13271586120815748,0
10.61.106.185,0.1224038507937486,0
10.250.36.3,0.29511636134127295,0
10.246.64.82,0.29424268047850227,0
10.162.42.37,0.20603588215320298,0
10.110.106.58,0.32413686859823126,0
10.245.166.217,0.07627709182929016,1
10.33.82.108,0.3863171738078855,0
10.60.235.235,0.20876019556847883,0
10.252.141.245,0.15326728757242059,0
10.170.162.94,0.09104823765940373,0
10.182.17.148,0.20172050790666365,0
10.134.237.156,0.6241278513691846,0
10.108.170.127,0.23733724597948208,0
10.120.171.21,0.021119292771312193,0
10.242.249.196,0.43376381335700925,0
10.206.86.237,0.15561431284164917,0
10.180.140.250,0.30675180087049414,0
10.94.172.229,0.1288678899146844,0
10.49.47.225,0.506154663228634,0
10.242.216.140,0.13184804867080718,0
10.115.180.184,0.5295715957155073,0
10.222.97.67,0.04014788309424272,0
10.81.223.44,0.19141872285690406,0
10.233.56.201,0.5299991571813563,0
10.62.189.215,0.2836348449562678,0
10.103.165.14,0.7042931883611265,0
10.34.8.220,0.19617191015239657,0
10.229.24.184,0.3014085705921348,0
10.179.149.44,0.6310298544097636,0
10.106.4.26,0.0,0
10.217.15.204,0.0,0
10.71.236.253,0.09089836455811837,0
10.66.141.204,0.4126745378946651,0
10.61.217.89,0.0,0
10.29.229.197,0.36940981131240397,0
10.63.81.130,0.3553413388977787,0
10.50.59.78,0.6528780466403914,0
10.3.78.1,0.4590969851024745,0
10.246.78.176,0.32281004749955516,0
10.189.56.210,0.521826587030592,0
10.6.134.6,0.3577807882229733,0
10.134.166.118,0.15798598907455957,0
10.139.41.232,0.021078844590227686,0
10.129.167.169,0.13612687926138384,0
10.1.73.80,0.24198522509057646,0
10.4.232.47,0.28500368106992074,0
10.22.104.115,0.0,0
10.202.99.247,0.20608793301520112,0
10.15.0.138,0.25571635390988895,0
10.49.58.214,0.35950748897596807,0
10.135.253.141,0.5753601765012701,0
10.122.65.183,0.28713070708905397,0
10.51.30.224,0.06808742475045637,0
10.61.116.129,0.0,0
10.93.188.127,0.38740219162247636,0
10.13.173.139,0.07618252810451731,0
10.18.216.246,0.4233673954322694,0
10.27.255.1,0.5294840304325137,0
10.128.157.43,0.0,0
10.206.86.243,0.36077851175179254,0
10.193.53.56,0.5085244820678689,0
10.21.108.130,0.4538078650560564,0
10.252.184.237,0.0,0
10.229.92.210,0.07926959104125911,0
10.43.197.83,0.0,0
10.26.202.32,0.35469455102941017,0
10.147.237.240,0.3326653246970995,0
10.159.231.148,0.0,0
10.82.119.105,0.18983367573443166,0
10.70.159.121,0.41014396606822134,0
10.171.85.215,0.2795951982448244,0
10.16.81.101,0.27925338389997223,0
10.241.195.253,0.17700126265625787,0
10.91.2.113,0.038211811785064304,0
10.144.215.108,0.24658883522190322,0
10.91.30.108,0.26041869024702485,0
10.28.124.11,0.37305090406659114,1
10.77.111.53,0.38929998485909234,0
10.66.216.21,0.26717228383264824,0
10.238.249.180,0.4689816729169663,0
10.20.180.180,0.1750150663728458,0
10.5.230.61,0.0,0
10.28.61.147,0.34541073388364113,0
10.75.28.78,0.27527591087785097,0
10.240.180.36,0.3493863031359727,0
10.241.91.42,0.0,0
10.213.30.74,0.608159217722209,0
10.204.118.161,0.3921004827327283,0
10.68.29.70,0.19240062180017478,0
10.139.27.77,0.0629093708070709,0
10.242.48.231,0.4654306820864498,0
10.2.188.228,0.02964604358722872,0
10.86.83.27,0.702272964958414,0
10.179.34.110,0.12735901202013383,0
10.10.211.139,0.5941010429211222,0
10.58.207.183,0.2131052429854568,0
10.216.170.122,0.5661493417640616,0
10.106.200.56,0.10302629863469678,0
10.146.98.175,0.25376727570934,0
10.43.36.111,0.4109498660341133,0
10.226.171.132,0.38241542733916456,0
10.232.122.112,0.4701523667315767,0
10.15.100.38,0.15250557703968706,1
10.94.239.153,0.26696167456996217,0
10.93.90.208,0.49967771519961424,0
10.76.211.94,0.10894889965620971,0
10.135.7.74,0.36450821222368035,0
10.147.29.125,0.20616795204444993,0
10.1.220.7,0.29117482131652106,0
10.246.251.246,0.2669100432828897,0
10.229.243.71,0.09234336984300717,0
10.201.215.83,0.19786136157551046,0
10.32.189.36,0.2789864504153412,0
10.145.108.79,0.22945520025757424,0
10.212.51.56,0.5645471899588479,0
10.193.0.236,0.45199111136327225,0
10.48.152.122,0.30799609969869934,0
10.121.245.177,0.09737076345609952,0
10.249.157.112,0.08519538162040932,0
10.55.142.255,0.6447622070560821,0
10.202.124.67,0.048022912785561145,0
10.203.216.165,0.2727719236301048,0
10.33.136.220,0.3221897428697359,0
10.11.212.251,0.1877352697033388,0
10.100.186.169,0.04955924708452811,0
10.60.115.61,0.09302067219870258,0
10.133.30.31,0.1406989995391943,0
10.152.63.24,0.10810142618044419,0
10.5.229.154,0.5155440786361861,0
10.151.206.212,0.24817480130547426,1
10.90.241.60,0.14523977977047758,0
10.151.196.204,0.2713916087734411,0
10.201.250.12,0.38359118105898293,0
10.13.78.136,0.18107605878848404,0
10.116.194.179,0.4303962590351831,0
10.252.191.188,0.0,1
10.5.142.138,0.4842607264232828,0
10.115.173.50,0.24820953204555585,0
10.49.190.54,0.24039752964965433,0
10.4.142.248,0.11139713510702945,0
10.232.237.225,0.00442997389731728,0
10.249.188.87,0.0,0
10.92.108.65,0.09744466621004277,0
10.114.169.251,0.3675346441204705,0
10.191.135.242,0.057744315539067614,0
10.44.249.70,0.0,0
10.197.183.98,0.06818693783244267,0
10.9.32.113,0.17303333649913696,0
10.54.72.175,0.18089975546752943,0
10.147.0.79,0.2242214183514471,0
10.107.102.204,0.4565212692103757,0
10.103.30.103,0.4998508876182979,0
10.47.108.222,0.6510925010778644,0
10.23.236.208,0.0,0
10.237.249.121,0.07882321593273306,0
10.212.122.52,0.38969703141195083,0
10.8.49.235,0.159193756894995,0
10.217.235.21,0.42215729396984647,0
10.249.158.3,0.2914226860229654,0
10.131.92.181,0.5658408420073597,0
10.76.134.255,0.45854322278653725,0
10.80.50.74,0.4622033253117963,0
10.210.58.197,0.16762567826126085,0
10.72.161.224,0.23050783080634563,0
10.238.144.58,0.1889493084865288,0
10.14.62.227,0.0,0
10.129.177.88,0.5443538510991066,0
10.67.213.23,0.39907746176864245,0
10.95.78.155,0.18099457518381246,0
10.28.107.171,0.5109185014919946,0
10.228.47.63,0.12392647065056889,0
10.145.141.251,0.0,0
10.136.253.64,0.4514739505787229,0
10.38.125.134,0.0,0
10.170.68.212,0.21084490687520333,0
10.39.159.116,0.29122460815675205,0
10.235.73.116,0.32709306894775236,0
10.197.65.42,0.41968021124075927,0
10.29.90.167,0.3661702852535024,0
10.250.207.27,0.3599785053124054,0
10.109.246.246,0.09184964358870173,0
10.247.40.163,0.30884871145353143,0
10.18.190.18,0.0,0
10.25.249.25,0.5624275396905659,0
10.207.5.231,0.0,0
10.191.61.45,0.18071203224873106,0
10.81.2.141,0.0,0
10.172.5.224,0.1039667428268696,0
10.242.4.87,0.2526856830864102,1
10.69.52.227,0.14424838029679962,0
10.93.135.160,0.47884925162912434,0
10.111.149.185,0.29538020319255925,0
10.78.15.193,0.1574180541542814,0
10.5.44.37,0.22328361400519073,0
10.127.53.178,0.4939400914111871,0
10.96.42.235,0.4317741766568932,1
10.171.92.43,0.02224582119691776,0
10.250.105.54,0.113869657172079,0
10.254.102.109,0.34495796373687426,0
10.132.97.1,0.3206733172054079,0
10.189.114.185,0.039923691720247456,0
10.60.177.225,0.3998253178613247,0
10.127.40.121,0.07182517196272079,0
10.164.94.94,0.5107653547712683,0
10.178.54.155,0.3558898312499243,0
10.249.193.170,0.023615109870855716,0
10.50.85.207,0.14418465970731764,0
10.119.133.245,0.14070787709427518,0
10.31.250.200,0.28197534426046617,0
10.130.247.119,0.2092046203975019,0
10.159.97.31,0.020902217323643307,0
10.75.143.210,0.0,0
10.174.251.3,0.35980466687957224,0
10.113.73.63,0.30724737291283266,0
10.59.69.182,0.27110751144100637,0
10.35.91.37,0.30414637179209214,0
10.11.125.102,0.12621617049499298,0
10.50.112.240,0.28679847155502874,0
10.103.96.136,0.7577011129968535,0
10.9.67.101,0.4849134241494286,0
10.114.63.188,0.19231830980803255,0
10.86.181.235,0.145325650579752,0
10.120.160.117,0.0,0
10.230.165.68,0.46373883059693966,0
10.116.25.170,0.4073210707549626,0
10.161.136.104,0.1412344061447015,0
10.226.90.142,0.0,0
10.240.179.76,0.01894651136205483,0
10.230.50.164,0.3388795724958846,0
10.28.195.114,0.23213185326749713,0
10.190.25.170,0.3883184035214563,0
10.136.254.10,0.26728862767363665,0
10.231.225.197,0.4433517664232969,0
10.118.59.26,0.3239150280784494,0
10.239.103.26,0.4157590760321362,0
10.92.29.181,0.0,0
10.156.232.222,0.0031308859005080014,0
10.119.232.250,0.17712966602247454,0
10.132.208.226,0.46591375698004844,0
10.79.159.194,0.626105945213548,0
10.34.174.196,0.21715284352262443,0
10.42.40.100,0.12768398722236401,0
10.41.197.97,0.0,0
10.118.51.174,0.42271275281463283,0
10.252.125.133,0.13996188496110462,0
10.144.209.75,0.841666933871631,0
10.255.214.148,0.10211921599309734,0
10.132.202.150,0.671055019372133,0
10.197.166.144,0.3996734767174934,1
10.213.135.19,0.04434712013572664,0
10.27.131.176,0.2964287577287173,0
10.63.164.89,0.4042761053100933,0
10.220.111.2,0.2049495614966834,0
10.56.158.229,0.4175965421104597,0
10.11.216.232,0.413191431869732,1
10.86.242.132,0.36926770011882626,0
10.247.140.91,0.24670532639049889,0
10.221.61.191,0.015011982138774665,0
10.211.225.228,0.2346429249049533,0
10.71.62.69,0.2852129327431686,0
10.57.36.191,0.0,0
10.249.220.59,0.28384706319826875,0
10.28.74.33,0.23063974703797133,0
10.94.190.0,0.0,0
10.147.217.208,0.18339872186164863,0
10.211.231.255,0.18763073063314023,0
10.24.123.243,0.6360189066986838,1
10.28.53.116,0.2940236692354734,0
10.163.171.59,0.4572090502629198,0
10.9.249.135,0.22643693910187027,0
10.109.149.144,0.0,0
10.171.255.165,0.3844683697643247,0
10.19.197.35,0.11836265408249172,0
10.215.65.246,0.18287997400241787,0
10.128.138.169,0.03940575017690587,1
10.4.123.158,0.264553572784272,0
10.131.53.58,0.46303567232449044,0
10.55.28.32,0.4365476216949252,0
10.50.201.215,0.5672379015570329,0
10.128.100.115,0.5955918915908223,0
10.195.233.81,0.0,0
10.208.69.39,0.011275887814173602,0
10.184.194.167,0.0,0
10.60.128.113,0.376386082077918,0
10.15.253.40,0.11138364324016947,0
10.157.105.109,0.15216393363121405,0
10.220.190.232,0.20668051361450893,0
10.152.95.47,0.3265141376181503,0
10.94.214.222,0.0,0
10.129.55.97,0.0,0
10.93.239.103,0.25025924130622135,0
10.93.233.174,0.4897491872308935,1
10.140.110.142,0.24492051934978307,0
10.94.224.118,0.09166805872359352,0
10.242.227.170,0.0,0
10.248.202.240,0.44053511701205583,0
10.183.20.213,0.10281367012190396,0
10.92.73.168,0.020512616849655746,0
10.41.92.87,0.0,0
10.17.63.115,0.0,0
10.237.16.164,0.057757155909229446,1
10.237.2.224,0.2022302527611698,0
10.58.253.114,0.008251659047868593,0
10.178.28.126,0.28714160750952744,0
10.135.104.209,0.20071045201637955,0
10.13.62.75,0.6943984578369055,0
10.241.53.225,0.0,0
10.118.17.56,0.28229588606247635,0
10.205.228.244,0.2848009978081914,0
10.172.30.225,0.043888519215370264,0
10.212.220.111,0.2690504794894921,0
10.209.105.4,0.4039188732813431,0
10.164.21.130,0.2692982965115665,0
10.155.91.110,0.5268925769639676,0
10.179.239.224,0.0,0
10.205.81.116,0.08155331743945587,0
10.118.26.227,0.545011209446189,0
10.125.232.69,0.43240526665277007,0
10.248.136.242,0.3581023422532576,0
10.238.135.154,0.49664308130389184,0
10.98.96.32,0.0,1
10.243.4.16,0.4091221325445642,0
10.46.218.240,0.46287403248388453,0
10.104.201.73,0.1182599667648527,0
10.217.84.82,0.7758474235782453,0
10.32.144.9,0.2892697928124115,0
10.199.186.234,0.0,0
10.22.173.25,0.3262543995867508,0
10.82.7.43,0.10602799400212021,0
10.9.114.229,0.4829990547859036,0
10.174.255.160,0.3595888066782596,0
10.7.99.81,0.1304155855447618,0
10.47.19.40,0.5504903836525792,0
10.156.246.126,0.4378902611958621,0
10.129.102.112,0.08441600246357969,0
10.22.142.154,0.21959098388783047,0
10.8.26.72,0.3533833581528161,0
10.128.1.2,0.17714734744547564,0
10.220.199.143,0.183120119230549,0
10.73.193.98,0.2573450056528968,0
10.172.165.151,0.03684028319252211,0
10.50.40.134,0.0,0
10.239.169.99,0.29782697246640755,0
10.230.207.0,0.0,0
10.59.208.28,0.05139225937105585,0
10.85.192.49,0.0,0
10.209.46.142,0.0,0
10.100.240.56,0.33527103482385834,0
10.218.102.152,0.20553836698798533,0
10.87.235.51,0.1983199089063753,0
10.6.37.153,0.0,0
10.46.2.143,0.11883018223228775,0
10.0.21.134,0.3252910318420375,0
10.168.209.177,0.23958254693869988,0
10.28.84.202,0.41453481220839705,0
10.21.19.107,0.4430184024251829,0
10.19.125.168,0.19955602834835784,0
10.175.98.54,0.0,0
10.52.195.51,0.09867102018675675,0
10.199.234.146,0.23046214382546165,0
10.107.26.81,0.09470258959917713,0
10.43.240.72,0.03907515773324935,0
10.254.102.29,0.2639504568446972,0
10.158.145.162,0.7360606205466562,0
10.127.109.172,0.15236238759272497,0
10.221.244.115,0.24943882950164503,0
10.222.225.216,0.0,0
10.70.39.170,0.49868021100830273,0
10.5.245.191,0.4249486086702846,0
10.120.6.19,0.41114682789318346,0
10.5.61.145,0.521959162260949,0
10.237.248.36,0.16453172906103852,0
10.2.97.211,0.18951643603087562,0
10.229.161.41,0.59197570637733,0
10.69.67.181,0.3765456205889117,0
10.209.109.153,0.0,0
10.57.183.178,0.34096419512740195,0
10.74.153.34,0.1336603878460807,0
10.205.9.202,0.4296343649313315,0
10.11.71.240,0.33163809388403476,0
10.88.134.132,0.0,0
10.97.111.218,0.3037660340990955,0
10.194.188.121,0.29212554545032154,0
10.134.164.180,0.3226924972929573,0
10.91.136.42,0.36510577038266173,1
10.218.220.105,0.5491931919643462,0
10.138.57.212,0.33277779792285966,0
10.165.27.123,0.2545796920948929,0
10.218.125.232,0.479593510837645,0
10.183.220.95,0.6985481447179536,0
10.150.224.255,0.43301415083361783,0
10.12.106.67,0.291241225361618,0
10.64.246.95,0.3365061099537837,0
10.169.87.179,0.3012087518796516,0
10.97.10.99,0.25370368305466545,0
10.215.103.120,0.6830341663012761,0
10.216.69.213,0.1001893251367135,0
10.216.97.5,0.4809811656485399,0
10.235.110.185,0.22482861145988525,0
10.51.3.34,0.0,0
10.253.207.86,0.21233645128269868,0
10.249.64.249,0.14064483324921706,0
10.148.169.131,0.3655154636835319,0
10.9.21.136,0.26826004453171415,0
10.124.66.252,0.045594627270406224,0
10.188.195.84,0.5442015826979432,0
10.7.128.60,0.4680268008951449,0
10.213.68.127,0.5672111064192803,0
10.226.170.114,0.2973929328136233,0
10.143.77.244,0.24285338634386192,0
10.207.66.225,0.3907120965237242,0
10.58.205.207,0.1345049958158196,0
10.92.18.176,0.2760119109439672,0
10.145.17.75,0.21486442013572696,0
10.18.59.182,0.0,0
10.47.176.254,0.2754911009678145,0
10.9.125.126,0.16180662165133958,0
10.55.56.28,0.2014895671963392,0
10.109.80.91,0.3227569891299909,0
10.53.172.115,0.504506626797325,0
10.216.200.112,0.08024598189040433,0
10.253.162.141,0.1826883569741286,0
10.80.234.169,0.09698346072803785,0
10.168.144.193,0.0839638824402017,0
10.86.132.37,0.1310862112700455,0
10.29.26.73,0.2107099434369611,0
10.82.133.146,0.3671743313755008,0
10.139.14.217,0.3140891529569676,0
10.174.131.31,0.0386286001833501,0
10.255.224.81,0.5088320647834306,0
10.78.0.4,0.4388824612954076,0
10.175.147.110,0.06976286987805924,1
10.159.180.153,0.49482217838391207,0
10.208.16.220,0.31538768251925525,0
10.116.42.141,0.21870893941495073,0
10.48.61.56,0.32161600889586245,0
10.239.132.171,0.2448458408748956,0
10.182.68.55,0.3590157308962813,0
10.216.146.41,0.2874631046262334,0
10.2.127.183,0.18251478954555944,0
10.13.38.242,0.0,0
10.11.39.87,0.3554365081263852,0
10.177.213.248,0.17526894432265328,0
10.177.21.64,0.4055893219290493,0
10.246.103.30,0.3463350124551441,0
10.146.45.235,0.18046715776879813,0
10.19.98.81,0.45459763821546706,0
10.204.198.225,0.29096833236731423,0
10.163.5.45,0.2827285694756174,0
10.146.168.255,0.22237786264737153,0
10.141.189.0,0.5867111424479596,0
10.1.143.235,0.10734665418086833,0
10.32.144.68,0.185465092508189,0
10.145.254.158,0.002532970984000682,0
10.9.2.20,0.39534621546490123,0
10.250.15.31,0.1335701987284653,0
10.223.36.62,0.15599288365473565,0
10.188.181.22,0.14661267356856383,0
10.79.29.85,0.2625443832124776,0
10.115.11.50,0.0,0
10.40.189.84,0.0,0
10.87.74.124,0.3415408074785544,0
10.225.237.122,0.0,0
10.196.72.89,0.42082755679547584,0
10.186.217.252,0.5617055499070296,0
10.210.11.24,0.21715523921299335,0
10.32.139.127,0.5098985893440979,0
10.74.136.119,0.24514871609135616,0
10.100.72.53,0.5698482318155741,0
10.42.28.122,0.15875642957735783,0
10.126.189.176,0.0,1
10.146.171.207,0.2340176511786996,0
10.72.146.164,0.5915926386821477,0
10.127.168.170,0.3569936611880836,0
10.23.11.32,0.1469353542924312,0
10.108.86.182,0.31578023385694637,0
10.146.23.96,0.44422496769051056,0
10.30.124.0,0.23287671221710582,0
10.32.69.116,0.775278017068476,0
10.2.109.111,0.14651640869610255,0
10.252.28.207,0.45050214440894965,0
10.1.124.14,0.4023874472963599,0
10.88.166.55,0.11003451506038847,0
10.67.162.254,0.16511194653046543,0
10.249.154.196,0.4536197294958729,0
10.98.141.31,0.27895757752084827,0
10.58.247.128,0.3176143453454546,0
10.84.126.22,0.0,0
10.221.113.150,0.38119973103242033,0
10.170.24.136,0.3074593688165136,0
10.127.108.42,0.2372179954717693,0
10.226.42.196,0.32217837261181526,0
10.255.5.184,0.16815645857515005,0
10.76.133.180,0.13161949922330518,0
10.71.43.96,0.20162289367217803,0
10.163.5.134,0.15715936433634048,1
10.238.63.160,0.6861059122086401,1
10.178.175.164,0.4323741457687179,0
10.213.45.223,0.05630621520565979,0
10.156.12.214,0.6572592004521685,0
10.190.21.184,0.16342867771273745,0
10.250.49.169,0.2558910734928569,0
10.227.140.82,0.429483438986264,0
10.171.21.214,0.0,0
10.219.227.35,0.2025948306118062,0
10.14.144.102,0.13533322980656648,0
10.191.159.7,0.291016015908827,0
10.59.9.194,0.3240099366530885,0
10.9.25.117,0.23454812693352972,0
10.103.94.122,0.2252705403642024,0
10.148.220.160,0.463026274527089,0
10.55.180.55,0.3102971860668076,0
10.46.212.36,0.25828500201038856,0
10.158.220.114,0.27957411829202783,1
10.155.112.160,0.6171777995060437,0
10.120.16.151,0.2845347953968212,0
10.100.186.129,0.14711029900685896,0
10.177.157.79,0.0,0
10.59.221.133,0.0,0
10.16.90.0,0.1565948209840478,0
10.106.65.62,0.22832463120917046,0
10.227.160.147,0.13887570807795224,1
10.108.106.140,0.3202287954091619,0
10.25.32.50,0.1362983910983383,0
10.254.151.110,0.06710214597291397,0
10.193.57.128,0.3725287670714826,0
10.20.145.165,0.5238788993756027,0
10.99.55.173,0.028566480450690435,0
10.164.89.213,0.29874317274156237,0
10.205.43.179,0.0,0
10.139.174.193,0.0,0
10.141.222.77,0.13224683440456542,0
10.158.34.61,0.4769820864754387,0
10.239.9.57,0.09425879405890505,0
10.26.132.181,0.08677990504689012,0
10.157.130.86,0.25721745637888993,0
10.64.13.192,0.25741672222997014,0
10.248.96.80,0.09297370544906602,0
10.142.159.120,0.6472443134526478,0
10.231.172.180,0.19692732537692537,0
10.199.4.152,0.27271699648361597,0
10.65.242.133,0.16964409245791162,1
10.255.48.77,0.33799431243023587,0
10.249.58.94,0.49699151194082336,0
10.4.65.44,0.5827327393909145,0
10.104.240.47,0.09754686494722395,0
10.238.106.103,0.4701590352602425,0
10.85.163.17,0.3599361639102036,0
10.233.18.75,0.44490732189201554,0
10.6.27.121,0.23162414546144047,0
10.81.33.20,0.2125918453435639,0
10.107.47.37,0.43714292914279873,0
10.81.226.145,0.44093850121125744,0
10.178.210.23,0.5631441127723773,0
10.153.231.63,0.28970951109009785,0
10.82.20.26,0.2286170744730486,0
10.62.129.225,0.0,0
10.203.222.62,0.0,0
10.105.30.62,0.1711496789633214,0
10.166.66.232,0.02978821375075691,0
10.208.224.41,0.4128261130866493,0
10.43.221.55,0.0,0
10.98.114.112,0.1497391343299424,0
10.71.187.240,0.15759470137230228,0
10.9.180.125,0.4909486166798892,0
10.46.252.185,0.12835225019607116,0
10.87.145.103,0.34048242360959763,0
10.159.210.215,0.28914122550454335,1
10.233.215.166,0.4306576970894559,0
10.0.166.124,0.42004301042329606,0
10.91.168.136,0.24331197742609115,0
10.162.148.161,0.0,0
10.106.117.3,0.20365182267087414,0
10.33.241.222,0.24600887109356945,0
10.202.64.164,0.3072018466305556,0
10.12.24.7,0.10248897095583795,0
10.180.158.231,0.47818022368172264,0
10.238.15.106,0.2527238836629985,0
10.72.163.43,0.06590053043757485,0
10.94.14.218,0.15835443225166396,0
10.238.56.35,0.6357085307933661,0
10.36.66.174,0.38287557858929966,0
10.75.106.76,0.45969131111288075,0
10.63.179.117,0.04168260605731716,0
10.100.203.225,0.11223406156323981,0
10.170.107.189,0.11371553882375102,0
10.166.35.87,0.2868787475177244,0
10.109.95.97,0.21519963378288814,0
10.50.19.14,0.15210111774859586,1
10.40.215.132,0.1771860814993092,0
10.150.250.142,0.09119296266498605,0
10.68.187.12,0.21403214261971798,0
10.35.54.22,0.4726431167667495,0
10.149.228.118,0.0,0
10.174.126.157,0.319295886727046,0
10.131.251.57,0.5260185389759247,0
10.175.161.28,0.21336258028688657,0
10.111.20.245,0.1442247941708208,0
10.200.155.142,0.4348462971901178,0
10.141.149.10,0.053155624626231274,0
10.62.197.206,0.24546169401225382,0
10.247.124.7,0.04203117992285457,0
10.244.181.6,0.0,0
10.78.212.114,0.21960314704104095,0
10.201.17.189,0.0,0
10.49.199.173,0.2476658973341663,0
10.226.103.92,0.47300592487614124,0
10.133.125.27,0.6208510813359247,0
10.173.5.162,0.2687058567886417,0
10.250.145.106,0.4538431663951199,0
10.232.192.179,0.3297925300213267,0
10.45.5.182,0.17337727722498822,0
10.227.170.228,0.0,0
10.16.1.10,0.5752984654164238,0
10.107.71.176,0.04017956214377544,0
10.148.237.181,0.5265541822835539,0
10.242.242.27,0.3573615258524502,0
10.248.155.250,0.054797442950528186,0
10.53.235.195,0.3123996723637906,0
10.184.130.92,0.6765822122570659,0
10.213.123.99,0.5571305161727542,0
10.203.119.147,0.14745738877311027,0
10.129.200.124,0.10760384836306358,0
10.215.74.150,0.2700416074632144,0
10.172.51.11,0.21689725420603267,0
10.3.168.113,0.489947477128546,0
10.89.1.3,0.39791782728436087,0
10.170.138.122,0.0,0
10.242.107.14,0.3417350510847823,0
10.122.191.131,0.21418180782652638,0
10.44.132.196,0.2574216272056133,0
10.4.189.162,0.29978860285213177,0
10.27.28.1,0.4897458010553204,0
10.202.36.42,0.44555859270920417,0
10.151.47.138,0.10005145186254089,0
10.255.214.49,0.2382776064620661,0
10.42.210.73,0.16029572142855764,1
10.84.45.248,0.0,0
10.248.108.227,0.22812589847978193,0
10.46.98.119,0.6189508855118193,0
10.155.62.245,0.0,0
10.253.11.255,0.24518764126798656,0
10.56.13.88,0.23877237091806497,0
10.236.72.131,0.307547094352864,0
10.109.148.204,0.05745500852121388,0
10.158.232.102,0.0,0
10.174.158.122,0.0,0
10.76.255.153,0.5161867516662957,0
10.7.119.179,0.053462805127628577,0
10.140.97.58,0.1500875616693654,0
10.97.129.151,0.6709265197225949,0
10.55.126.0,0.10314886864470879,0
10.217.216.191,0.31847991959018523,0
10.91.28.32,0.46276233532510136,0
10.136.224.235,0.45314403739584863,0
10.222.221.2,0.0,0
10.9.226.157,0.10732951045970024,0
10.198.53.174,0.31047279525039706,0
10.141.229.251,0.6358034914766585,0
10.250.84.56,0.09769786827176088,0
10.95.68.236,0.1512774031777846,0
10.120.170.46,0.3339148842802009,0
10.202.121.16,0.37393164546967533,0
10.116.185.20,0.3860508008605474,0
10.250.245.252,0.08072882703303996,0
10.18.31.126,0.1435903726131189,0
10.9.159.40,0.2931002399603937,0
10.218.118.91,0.5024622625256563,0
10.87.87.122,0.20230318357631452,0
10.45.84.142,0.24553961998323612,0
10.182.162.84,0.0448143125721181,0
10.176.93.133,0.6226453663784486,0
